id,type,judul,tanggal,kategori,deskripsi,url_gambar,url_link,bahan,langkah
152,resep_minuman,"Resep Jus Jeruk Semangka Tomat, Minuman Segar untuk Cuaca Panas",9-Mei-2022,resep_minuman,"Selain rasa yang enak, jus jeruk juga mudah dibuat karena menggunakan buah yang umum ditemui di pasaran. Sajikan jus jeruk dengan tambahan es batu supaya lebih nikmat.","https://asset.kompas.com/crops/no7wf87nCJhyj-5rMY1m_MMaOjo=/0x0:3000x2000/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/05/09/62788605a139f.jpeg",https://www.kompas.com/food/read/2022/05/09/210400875/resep-jus-jeruk-semangka-tomat-minuman-segar-untuk-cuaca-panas,"200 ml air jeruk | 200 gram buah semangka tanpa biji (potong) | 100 gram tomat (potong) | 2 sendok makan gula cair fructose (bisa pakai gula atau madu) | Es batu secukupnya | 10 Ide Olahan Stroberi Selain Jus, dari Selai sampai Kue","Blender air jeruk, semangka, tomat, dan gula hingga halus. Tuang jus ke dalam gelas saji yang sudah diberi es batu. | Simpan jus jeruk di dalam kulkas. Sajikan dalam keadaan dingin."
153,resep_minuman,"Resep Jus Tomat Wortel Jeruk, Minuman Sehat dan Enak Usai Makan Opor",8-Mei-2022,resep_minuman,"Kamu bisa mengonsumsi sayur dan buah dengan cara yang lebih mudah dan nikmat, seperti dibuat menjadi olahan jus sayur buah segar.","https://asset.kompas.com/crops/I189j2P8ZA-hbkG855n3v5gXYEs=/6x0:1244x826/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/02/02/61fa26a32f0c4.jpg",https://www.kompas.com/food/read/2022/05/08/071200175/resep-jus-tomat-wortel-jeruk-minuman-sehat-dan-enak-usai-makan-opor,100 gram tomat merah (iris) | 50 gram wortel (potong-potong) | 300 ml air jeruk | 3 sendok makan fructose cair (bisa pakai madu) | 100 ml air es | Pertumbuhan Berkelanjutan,"Haluskan semua bahan menggunakan blender, lalu tuang ke dalam gelas. Sajikan jus tomat wortel jeruk dalam keadaan dingin supaya lebih nikmat."
154,resep_minuman,"Resep Jus Merah Delima, Minuman Sehat Nol Kolesterol",7-Mei-2022,resep_minuman,"Kamu bisa mengurangi asupan sajian berlemak dengan mengonsumsi minuman rendah kolesterol, seperti jus merah delima.","https://asset.kompas.com/crops/C1S6Q-B-VldmcXga2aNlqeb8PHI=/21x22:989x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/05/07/6275f50678a0c.jpg",https://www.kompas.com/food/read/2022/05/07/191100675/resep-jus-merah-delima-minuman-sehat-nol-kolesterol,"Dari Mana Medali Indonesia Diraih? | 250 gr pir, buang biji, potong-potong | 50 gr bit, potong-potong | 200 ml air jeruk | 2 sdm gula cair fructose | Es batu kecil (opsional)","Blender semua bahan, kecuali es batu. Angkat. | Tambahkan potongan es batu atau simpan di kulkas. | Hidangkan minuman dingin."
155,resep_minuman,"Resep Es Mojito Semangka Segar, Ganti Rum dengan Air Soda",7-Mei-2022,resep_minuman,"Mojito merupakan salah satu cocktail yang biasanya mengandung alkohol tepatnya rum. Namun, kamu dapat mengganti rum dengan air soda.","https://asset.kompas.com/crops/X0DIuTjjNNR35qoVDXvB4O5oyQ8=/161x0:1848x1125/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/05/06/62754d9e7687f.jpg",https://www.kompas.com/food/read/2022/05/07/080400775/resep-es-mojito-semangka-segar-ganti-rum-dengan-air-soda,"1 buah semangka, cuci | 2-3 buah jeruk nipis atau sesuai selera | 250 ml air soda | 200 ml simple syrup (larutan air plus gula pasir) | Es batu secukupnya | 1 buah lemon, iris tipis | Daun mint secukupnya untuk hiasan | 6 Cara Pilih Semangka yang Matang, Lihat Warna Tangkainya | 4 Cara Mudah Potong Semangka, Bentuk Stik","Potong bagian atas semangka. Ambil daging semangka bentuk bulat menggunakan alat. Letakkan di dalam wadah. | Masukkan jeruk nipis, air soda, simple syrup, dan sebagian daun mint ke dalam kulit semangka. Aduk rata. | Masukkan semangka dan es batu. Aduk perlahan, jangan sampai semangka hancur. | Ambil es mojito semangka, tuang di dalam gelas. Beri irisan lemon dan daun mint. Es mojito semangka juga dapat disajikan langsung di dalam kulit semangka."
156,resep_minuman,"Resep Es Tape Ketan Hitam Putih, Manis dan Segar",5-Mei-2022,resep_minuman,Jangan lupa tambahkan air kelapa muda dan es serut agar rasa tape ketan lebih gurih dan segar.,"https://asset.kompas.com/crops/GOIC2sd2b6dc7bZZzvL55pM-Xzs=/54x12:993x638/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/04/30/626d536f8f80f.jpg",https://www.kompas.com/food/read/2022/05/05/210600175/resep-es-tape-ketan-hitam-putih-manis-dan-segar,"200 gram biji delima, rebus ingga masak | 2 buah kelapa muda, keruk dagingnya | Sirop vanili secukupnya | Kental manis secukupnya | Air kelapa muda atau air matang dingin secukupnya | Es serut secukupnya | 5 Kreasi Olahan Tape Ketan, dari Wedang hingga Puding | 4 Tips Pilih Tape Ketan untuk Camilan atau Topping Kudapan","Tape ketan: campur beras ketan putih dan hitam. Rendam semalam. Kukus beras ketan hingga masak. Biarkan sampai benar-benar dingin. | Taburi beras ketan dengan ragi. Aduk hingga rata. Siapkan panci, basahi dengan air kapur sirih. Simpan beras ketan di dalam panci, tutup rapat. Diamkan selama lebih kurang dua malam. | Penyajian: siapkan mangkuk. Masukkan tape, biji delima, kelapa muda, sirop, air kelapa atau air, es serut, dan kental manis. Sajikan selagi dingin."
157,resep_minuman,"Resep Es Buah Jadul untuk Minuman Lebaran, Tanpa Susu dan Sirup",2-Mei-2022,resep_minuman,"Es buah jadul ini tidak membutuhkan campuran susu, sirup, atau santan sehingga lebih hemat dan tidak banyak bahan pemanis.","https://asset.kompas.com/crops/aaFpoH1KUshqAu5WLWCd5G0tEEg=/110x73:837x558/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/05/02/626f40abc96f9.jpg",https://www.kompas.com/food/read/2022/05/02/100600275/resep-es-buah-jadul-untuk-minuman-lebaran-tanpa-susu-dan-sirup,"1 liter air | 200 gr gula pasir, sesuai selera | 200 gr bengkuang, potong dadu | 300 gr pepaya mengkal, potong sesuai selera | 1 buah nanas madu, potong sesuai selera | 1 batang kayu manis seukuran kelingking | 3 butir cengkih | 2 buah jeruk nipis, ambil airnya | 1 lembar daun pandan","Didihkan air, gula pasir, kayu manis, cengkih, dan daun pandan sampai gula larut. Matikan api, tunggu sampai uap panasnya hilang. Aduk-aduk bila perlu untuk mempercepat prosesnya. | Keluarkan kayu manis, cengkih, daun pandan, masukkan bengkuang, nanas, pepaya, dan air jeruk nipis, aduk rata."
158,resep_minuman,"Resep Es Permen Karet untuk Buka Puasa dan Lebaran, Tampilannya Cantik",1-Mei-2022,resep_minuman,Cukup gunakan sedikit perisa permen karet dalam campuran gula dan sirup coco pandan agar cita rasanya seperti bubble gum.,"https://asset.kompas.com/crops/UqhzOSXS_RAgoJ1QnrXWaQGYwfY=/0x402:1080x1122/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/05/01/626e007d18933.png",https://www.kompas.com/food/read/2022/05/01/130400575/resep-es-permen-karet-untuk-buka-puasa-dan-lebaran-tampilannya-cantik,200 gr gula pasir | 50 ml sirup coco pandan | 1 sdt perisa permen karet | 70 ml kental manis | 5 sdm krimer bubuk | 600 ml air | Es batu secukupnya | Marshmallow secukupnya (opsional) | Gemrose cookies secukupnya (opsional),"Masak gula pasir dan air, tambahkan sirup coco pandan dan perisa permen karet. Aduk. Masukkan kental manis dan krimer bubuk, masak sambil terus aduk. Angkat. | Siapkan gelas saji, masukkan es batu secukupnya, tuang campuran gula dan sirup. Beri topping marshmallow dan gemrose cookies."
159,resep_minuman,"Resep Es Bandung, Bisa untuk Takjil atau Minuman Lebaran",1-Mei-2022,resep_minuman,"Sajian yang terbuat dari sirup, kental manis, susu, dan potongan cincau ini cocok dijadikan takjil segar untuk buka puasa atau Lebaran nanti.","https://asset.kompas.com/crops/jmi2fV7Z8M1jSpkr23HZ4-W4yco=/0x0:698x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/04/10/625293dbd0555.jpg",https://www.kompas.com/food/read/2022/05/01/100400275/resep-es-bandung-bisa-untuk-takjil-atau-minuman-lebaran,5 sdm sirup coco pandan | 5 sdm kental manis | 500 ml susu evaporasi | Air secukupnya | Es batu secukupnya | Cincau secukupnya | Nata de coco secukupnya | Selasih secukupnya,"Tuang sirup coco pandan, kental manis, susu evaporasi, dan air ke dalam mangkuk. Aduk rata. | Siapkan gelas saji, beri cincau, nata de coco, dan es batu. Tuang campuran sirup dan susu, lalu beri selasih. Sajikan."
160,resep_minuman,"Resep Es Campur Buah, Siap-siap Bahannya untuk Lebaran",1-Mei-2022,resep_minuman,"Coba bikin es campur buah, minuman segar untuk tamu yang berkunjung ke rumah saat Lebaran.","https://asset.kompas.com/crops/ZBqvGhnLmxf_3CygNVX_zCo4Pgg=/2x0:700x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/04/30/626d33ae3bbe2.jpg",https://www.kompas.com/food/read/2022/05/01/070800675/resep-es-campur-buah-siap-siap-bahannya-untuk-lebaran-,"150 gram mangga, dipotong kotak 1x1 cm | 200 gram melon, dipotong kotak | 150 gram stroberi, dipotong 4 bagian | 300 ml air jeruk manis | 400 ml air es | 750 gram es batu | 150 gram gula pasir | 250 ml air","Bikin siropnya dulu. Rebus air dengan gula sampai larut tercampur. Sisihkan. | Campur semua bahan buah, air jeruk, air, dan sirop dalam satu wadah besar. Masukkan es batu. Siap dinikmati."
161,resep_minuman,"Resep Es Timun, Minuman Segar untuk Takjil Buka Puasa",26-April-2022,resep_minuman,"Kamu hanya perlu menyerut timun, lalu mencampurnya dengan beberapa bahan, seperti kelapa, selasih, dan air kelapa.","https://asset.kompas.com/crops/lxyxhWRGW2C4x2znfuNIF_CoErk=/0x1417:3376x3668/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/04/26/62674990aa6ac.jpg",https://www.kompas.com/food/read/2022/04/26/150300375/resep-es-timun-minuman-segar-untuk-takjil-buka-puasa,"2 buah timun, serut | 200 gr kelapa muda | 3 sdm selasih | 200 ml air kelapa | 2 buah lemon, iris | Es batu secukupnya","Masukkan timun serut, tambahkan kelapa muda, selasih, dan es batu. | Tuangkan air kelapa dan masukkan irisan lemon. Sajikan."
162,resep_minuman,"Resep Es Jeruk Kelapa ala Restoran, Takjil Buka Puasa Segar",15-April-2022,resep_minuman,"Es jeruk kelapa juga cocok untuk takjil buka puasa. Kandungan kedua buah ini kaya akan vitamin, selain memberi kesegaran.","https://asset.kompas.com/crops/RBJ0m2134qrndplABl18gWJnINs=/3x0:700x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/04/15/62592e883e2a5.jpg",https://www.kompas.com/food/read/2022/04/15/160300575/resep-es-jeruk-kelapa-ala-restoran-takjil-buka-puasa-segar,"Resolusi DK PBB dan Rekam Jejak Trump di Timur Tengah | 500 ml air jeruk medan | 250 ml air kelapa | 200 gram kelapa muda, keruk panjang | 150 gram nata de coco lembaran | 400 ml air | 200 gram gula pasir | 1 sendok makan air jeruk nipis","Bikin sirupnya dulu. Rebus air dan gula hingga larut lalu bekukan. | Campur air jeruk nipis, air jeruk medan, air kelapa, kelapa muda, dan nata de coco. | Dalam satu gelas, tuang satu centong sirup beku dan tuang campuran air jeruk kelapa. Sajikan."
163,resep_minuman,"Resep Iced Latte Ala Kafe untuk Buka Puasa, Cuma Butuh 3 Bahan",14-April-2022,resep_minuman,Salah satu minuman ala kafe yang gampang dibuat di rumah adalah iced latte.,"https://asset.kompas.com/crops/XeMLIDeTitwKl2im5pWu6H8F16k=/174x21:974x555/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/04/14/62577f67e1dc1.jpg",https://www.kompas.com/food/read/2022/04/14/102800275/resep-iced-latte-ala-kafe-untuk-buka-puasa-cuma-butuh-3-bahan,"Lalai, Sopir SPPG Tabrak 21 Murid dan Guru SDN 01 Kalibaru | 40 ml double espreso | 120 ml susu | 1 gelas ice cube","Masukkan double espreso ke dalam gelas berisi es, lalu tambahkan susu. Sajikan untuk minuman buka puasa."
164,resep_minuman,"Resep Es Teh Manis Sereh ala Restoran Mewah, Bikinnya 15 Menit",13-April-2022,resep_minuman,"Kreasi es teh manis yang enak tetapi mudah dibuat, ada es teh manis sereh.","https://asset.kompas.com/crops/TS07KaWfMEpaVYNxDkjacnIaUzA=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/04/13/6256773a1f8a5.jpg",https://www.kompas.com/food/read/2022/04/13/170200375/resep-es-teh-manis-sereh-ala-restoran-mewah-bikinnya-15-menit-,"1 sdm daun teh kering (merek sesuai selera) | 3 batang daun sereh (bersihkan dan geprek) | 1 lembar daun pandan (opsional, untuk penambah aroma) | 500 ml air matang | 5 sdm gula pasir | Madu secukupnya | Es batu secukupnya | Tanggap Penyakit Pascabencana","Masak lima sendok makan gula pasir dengan tambahan lima sendok makan air agar mencair. Sisihkan. | Rebus daun teh kering dengan 500 ml daun teh kering, sereh yang sudah digeprek, dan daun pandan yang diikat simpul. Rebus sampai mendidih, kemudian saring. | Tunggu sebentar agar teh tidak terlalu panas. Sajikan teh tersebut dengan es batu, madu, dan siram gula cair sesuai selera kemanisan. Aduk rata."
165,resep_minuman,"Resep Boba Teh Susu Karamel untuk Takjil Segar, Bahan di Minimarket",12-April-2022,resep_minuman,Salah satu takjil segar yang mudah dibuat di rumah ada minuman boba.,"https://asset.kompas.com/crops/1bJ7Cc58FDEvxnyGsRQVgLGKc-g=/3x0:700x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/04/12/625502da342fe.jpg",https://www.kompas.com/food/read/2022/04/12/123600375/resep-boba-teh-susu-karamel-untuk-takjil-segar-bahan-di-minimarket,150 gram gula pasir atau gula merah | 75 ml air panas,"Bikin bubble-nya dahulu. Campur tepung sagu, jeli bubuk, dan pasta cokelat. Lalu tuang air panas sedikit demi sedikit sampai adonan kalis. | Lanjutkan memasak karamel. Gosongkan gula pasir di panci antilengket. Siram karamel dengan air, aduk sampai larut dan mendidih. Sisihkan. | Rebus teh dan diamkan sampai warnanya pekat. Saring. | Salam gelas saji, masukkan bubble, siram saus karamel, susu, dan rebusan teh. Sajikan dengan es batu."
166,resep_minuman,"Resep Es Goyobod Alpukat, Minuman Kuah Santan untuk Takjil",11-April-2022,resep_minuman,"Pada bulan Ramadhan, es goyobod juga populer di kalangan masyarakat untuk takjil berbuka puasa.","https://asset.kompas.com/crops/6loReXj9Lzn8GKbxsScWZxqe1Yo=/0x410:800x943/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2021/09/27/6151cb11999ad.jpg",https://www.kompas.com/food/read/2022/04/11/160300475/resep-es-goyobod-alpukat-minuman-kuah-santan-untuk-takjil,"4 sendok makan pacar cina (rebus) | 1 buah alpukat (ambil bagian dagingnya) | 1 buah kelapa mudah (keruk dagingnya) | Es baru secukupnya (serut) | 1000 ml santan (1 butir kelapa parut) | 300 gram gula merah (sisir) | 100 gram gula pasir | 1 sendok teh garam | 2 lembar daun pandan (potong-potong) | 8 Resep Kolang-kaling, Kreasi Takjil Buka Puasa yang Simpel","Siapkan loyang persegi berukuran 17x24x3 sentimeter, basahi bagian dalam loyang dengan air bersih kemudian sisihkan. | Larutkan tepung hunkue dengan sedikit santan di dalam mangkuk, lalu sisihkan. Kemudian masukkan sisa santan, gula merah, dan garam ke dalam panci berukuran sedang. | Masak larutan santan menggunakan api sedang hingga mendidih. Setelah itu saring larutan santan dan masukkan kembali santan ke dalam panci. | Tuang larutan tepung hunkue ke dalam panci berisi larutan santan, lalu masak hingga mendidih menggunakan api sedang. | Tuang adonan goyobod ke dalam loyang, lalu biarkan hingga dingin. Setelah tekstur goyobod keras, potong-potong seukuran dadu, lalu sisihkan. | Rebus santan, gula merah, gula pasir, garam, dan daun pandan di dalam panci berukuran sedang sembari diaduk hingga mendidih. Angkat dan sisihkan kuah santan. | Taruh potongan goyobod, pacar cina, alpukat, dan kelapa muda di dalam gelas saji. Tuang kuah santan dan es serut ke dalam gelas saji sesaat sebelum disajikan untuk buka puasa."
167,resep_minuman,Resep Es Cincau Pandan Jeli untuk Takjil Buka Puasa Segar,11-April-2022,resep_minuman,Simak cara membuat cincau pandan sederhana yang cocok untuk jadi takjil buka puasa segar.,"https://asset.kompas.com/crops/jmi2fV7Z8M1jSpkr23HZ4-W4yco=/0x0:698x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/04/10/625293dbd0555.jpg",https://www.kompas.com/food/read/2022/04/11/071200475/resep-es-cincau-pandan-jeli-untuk-takjil-buka-puasa-segar,"Dari Mana Medali Indonesia Diraih? | 450 gram cincau hijau, dipotong kotak | 450 gram es serut | 250 ml air kelapa | 250 ml santan dari 1/2 butir kelapa | 1/4 sendok teh garam | 75 gram gula pasir | 2 lembar daun pandan | 1/2 bungkus jeli instan | 450 gram gula pasir | 150 ml air | 75 ml air daun suji dari 25 lembar daun suji dan 2 lembar daun pandan | 5 lembar daun pandan ikat | 3 tetes pewarna hijau tua | 3/4 sendok teh garam | 500 ml santan dari 1 butir kelapa | 1/2 sendok teh garam | 1 lembar daun pandan","Bikin jelinya dahulu. Rebus air kelapa, santan, gula, daun pandan, dan jeli instan. Masak sambil diaduk sampai mendidih. Tuang loyang dan bekukan. | Jika jeli sudah dingin, keruk dengan kerukan kelapa yang lebar lalu sisihkan. | Rebus gula, air, air daun suji, daun pandan, pewarna hijau tua, dan garam. Masak dengan api kompor kecil sampai gulanya larut. Sisihkan. | Rebus santan, garam, daun pandan, aduk sampai mendidih. Dinginkan. | Susun semuanya dalam satu mangkuk, jeli, sirop pandan, kuah, dan es serut."
168,resep_minuman,"Resep Es Kolang-kaling Nangka Kuah Santan, Takjil untuk Buka Puasa",10-April-2022,resep_minuman,Kamu bisa mencoba membuat kolang-kaling dengan siraman kuah santan yang manis. Beri tambahan beberapa potong buah nangka supaya rasanya lebih nikmat.,"https://asset.kompas.com/crops/nQRuTMDUbVwMwMnBixBhJuBTWAo=/0x0:698x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2021/04/26/6085fddd89f66.jpg",https://www.kompas.com/food/read/2022/04/10/070900675/resep-es-kolang-kaling-nangka-kuah-santan-takjil-untuk-buka-puasa,"400 gram kolang-kaling | 200 gram gula pasir | 500 ml air | 2 lembar daun pandan | 10 buah daging nangka (iris tipis memanjang) | Es batu secukupnya | 1000 ml santan cair (1butir kelapa) | 3 lembar daun pandan (potong-potong) | 150 gram gula pasir | 1/2 sendok teh garam | 5 sendok makan susu kental manis | 8 Resep Kolang-kaling, Kreasi Takjil Buka Puasa yang Simpel","Masak air, gula pasir, kolang-kaling, dan daun pandan di dalam panci berukuran sedang mengental dan gula larut. Setelah itu angkat dan biarkan dingin. | Masak santan dengan daun pandan, gula pasir, dan garam di dalam panci berukuran sedang. Aduk perlahan supaya santan tidak pecah, lalu angkat dan dinginkan. | Tambahkan susu kental manis ke dalam kuah santan, lalu aduk hingga tercampur rata. | Masukkan manisan kolang-kaling ke dalam gelas saji, lalu tambahkan irisan nangka dan es batu. Siram es kolang-kaling dengan kuah santan saat disajikan."
169,resep_minuman,"Resep Es Blewah Rumput Laut, Takjil Segar yang Sehat",9-April-2022,resep_minuman,"Kamu bisa menambahkan takjil segar ini dengan beragam isian seperti sari kelapa, rumput laut, kolang-kaling, dan biji selasih.","https://asset.kompas.com/crops/LfoJJUVAbtFT93od0oynwUlXZ3o=/0x77:1000x744/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/04/05/624ba0357d78c.jpeg",https://www.kompas.com/food/read/2022/04/09/081000975/resep-es-blewah-rumput-laut-takjil-segar-yang-sehat,250 gram blewah (serut memanjang) | 150 gram sari kelapa (tiriskan) | 200 gram manisan rumput laut warna hijau | 75 gram kolang kaling warna merah (potong memanjang) | 50 gram biji selasih (rendam hingga mengembang) | 150 ml air | 500 ml air perasan jeruk manis | 200 gram gula pasir | 2 tetes perwarna makanan (warna jingga) | 2 sendok makan susu kental manis | es batu secukupnya (serut) | Ada Apa dengan Nahdlatul Ulama?,"Susun daging buah blewah, sari kelapa, manisan rumput laut, kolang-kaling, dan biji selasih di dalam gelas saji. Kemudian siram dengan campuran bahan sirop. | Tambahkan bahan pelengkap saat disajikan. Es Blewah Rumput Laut siap disantap untuk takjil buka puasa."
170,resep_minuman,Resep Es Kelapa Cincau Hijau Simpel untuk Takjil Buka Puasa,7-April-2022,resep_minuman,"Es kelapa cincau hijau dibuat dari campuran kelapa muda, sirup, selasih, cincau, dan es serut, dan santan.","https://asset.kompas.com/crops/_5bhdnhA0NQ9ATG2OH6PZ1tIhGw=/5x8:973x653/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/04/07/624e3ecea29ac.jpg",https://www.kompas.com/food/read/2022/04/07/150400775/resep-es-kelapa-cincau-hijau-simpel-untuk-takjil-buka-puasa,"200 gr kelapa muda, keruk lebar | 1 sdt selasih, rendam | 200 gr cincau hijau, keruk dengan sendok makan | 300 gr es serut | 150 ml sirup terong belanda | 500 ml santan dari 1 butir kelapa | 2 lembar daun pandan, simpulkan | 1/4 sdt garam","Rebus bahan kuah santan sambil diaduk sampai mendidih. Angkat dan didihkan. | Sajikan cincau hijau dengan kuah santan, kelapa muda, selasih, es serut, dan sirup terong belanda."
171,resep_minuman,"Resep Es Soda Mangga, Bikin Takjil Buka Puasa Kurang dari 15 Menit",6-April-2022,resep_minuman,"Saat jam buka puasa mepet, soda dan sirop selalu bisa jadi andalan untuk membuat minuman takjil buka puasa.","https://asset.kompas.com/crops/H4yNuR3vu-8DQF28Csm_j897wCs=/3x0:700x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/04/06/624d4f64d00c0.jpg",https://www.kompas.com/food/read/2022/04/06/170200275/resep-es-soda-mangga-bikin-takjil-buka-puasa-kurang-dari-15-menit-,"Lalai, Sopir SPPG Tabrak 21 Murid dan Guru SDN 01 Kalibaru | 500 ml soda tawar | 150 gram sirup mangga | 5 sendok teh air jeruk nipis | 1 sendok teh selasih | 30 gram nata de coco, buang airnya | es batu secukupnya","Siapkan pitcher, teko plastik, atau baskom. Tuang semua bahan jadi satu dan aduk rata. | Diamkan sejenak agar selasih mengembang, sembari menunggu waktu buka puasa."
172,resep_minuman,"Resep Es Sagu Mutiara, Takjil Buka Puasa Segar yang Mudah Buatnya",6-April-2022,resep_minuman,"Apabila bosan dengan minuman es biasa seperti es cendol atau es buah, coba bikin es sagu mutiara.","https://asset.kompas.com/crops/7dxqa-e3NdvxyvYNSu8sYo8pF5Q=/3x0:700x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/04/06/624d4ae040dd4.jpg",https://www.kompas.com/food/read/2022/04/06/151357275/resep-es-sagu-mutiara-takjil-buka-puasa-segar-yang-mudah-buatnya,"100 gram sagu mutiara, direbus | 1/8 sendok teh pewarna merah | 800 ml air untuk merebus | Pertumbuhan Berkelanjutan | 100 gram tepung beras | 50 gram gula pasir | 2 lembar daun pandan, diikat | 400 ml santan dari 1/4 butir kelapa | 1/4 sendok teh garam | 300 ml sirup cocopandan | 600 gram es serut | 150 gram nangka, dipotong kotak | 200 gram alpukat, dikeruk | 200 gram kelapa muda, dikeruk panjang","Rebus sagu mutiara dan pewarna merah sampai matang. Lalu tiriskan airnya. Sisihkan. | Masak semua bahan bubur pandan, aduk hingga kental dan meletup-letup. Dinginkan sambil tunggu waktu berbuka puasa. | Dalam satu mangkuk, isi dengan bubur pandan, sagu mutiara, alpukat, kelapa muda, nangka, dan es serut. Siram sirup cocopandan. Selamat berbuka puasa."
173,resep_minuman,"Resep Cokelat Hangat Blackforest, Minuman ala Kafe",22-Maret-2022,resep_minuman,Kamu juga bisa membuat cokelat hangat ala kafe di rumah. Cara membuatnya sederhana dan cocok diminum saat musim hujan.,"https://asset.kompas.com/crops/sz1QTbjaBOKOiEUvkjeXRY-b9hA=/3x0:700x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/03/22/623984d7c4899.jpg",https://www.kompas.com/food/read/2022/03/22/152031575/resep-cokelat-hangat-blackforest-minuman-ala-kafe,750 ml susu cair | 200 ml susu evaporated | 50 gram cokelat bubuk | 100 gram cokelat keping | 50 gram gula pasir | 75 gram dark cooking chocolate untuk hiasan | 1 kaleng dark cherry tiriskan airnya | 25 gram gula pasir | 1 sendok teh maizena,"Dalam satu panci, rebus susu, susu evaporated, cokelat bubuk, dan gula pasir. Aduk semua sampai larut. | Masukkan cokelat keping, aduk sampai larut, dan sisihkan. | Lanjutkan merebus bahan cherry sampai meletup-letup. | Ambil gelas, tuangkan susu hangat, semprotkan whipped cream, dan beri cherry kental. Taburkan dark cooking chocolate di atasnya."
174,resep_minuman,"Resep Fruity Cendol Edamame, Ide Olahan Sagu dan Edamame Lokal",15-Maret-2022,resep_minuman,"Jika biasanya cendol disajikan bersama potongan nangka, kali ini kamu bisa membuat kreasi cendol sagu dengan edamame dan mangga.","https://asset.kompas.com/crops/V8xlX5n_VUnZ9rzPr9TJe0sc5eU=/0x75:968x720/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/03/15/6230323c84dad.jpg",https://www.kompas.com/food/read/2022/03/15/183100575/resep-fruity-cendol-edamame-ide-olahan-sagu-dan-edamame-lokal,"Pertumbuhan Berkelanjutan | 40 gr tepung sagu Sapapua | 100 ml air | 0,5 gr garam | 1/2 sdt esens pandan | 15 gr Edashi edamame | 20 ml santan | 50 gr mangga | 100 ml susu evaporasi","Campurkan tepung sagu Sapapua, garam, dam air. Uleni sampai menjadi adonan. | Bagi adonan menjadi dua. Beri esens pandan pada salah satu adonannya, campur merata. | Tumpuk adonan menjadi satu, gulung memanjang dan potong menjadi beberapa bagian kecil. | Rebus adonan dengan air mendidih hingga matang. | Buat kuah dengan mencampurkan susu evaporasi, santan, dan gula pasir, lalu aduk hingga merata. | Masukkan cendol ke dalam mangkuk, tambahkan Edashi edamame, mangga, dan tuangkan kuah cendol. Sajikan."
